time_s,u1_m,u2_m,u3_m,drift1_m,drift2_m,drift3_m,V1_kN,V2_kN,V3_kN,Vbase_kN,Mb_kNm
2.391000000000000014e+01,1.917567700623423223e-03,2.847744272839248733e-03,3.578812309499796243e-03,1.917567700623423223e-03,9.301765722158255104e-04,7.310680366605475100e-04,1.227243328398990840e+01,5.953130062181283044e+00,2.339417717313752032e+00,1.227243328398990840e+01,6.169494319045483621e+01
2.392000000000000171e+01,1.714051828748792972e-03,2.485216102029982280e-03,3.067890273993365523e-03,1.714051828748792972e-03,7.711642732811893088e-04,5.826741719633832424e-04,1.096993170399227502e+01,4.935451348999611909e+00,1.864557350282826320e+00,1.096993170399227502e+01,5.330982120982413619e+01
2.392999999999999972e+01,1.509921482383600518e-03,2.133185109526944487e-03,2.576247099002930679e-03,1.509921482383600518e-03,6.232636271433439693e-04,4.430619894759861913e-04,9.663497487255042984e+00,3.988887213717401181e+00,1.417798366323155701e+00,9.663497487255042984e+00,4.521054920188680626e+01
2.394000000000000128e+01,1.305712073258994679e-03,1.793380214554136194e-03,2.105270141027212275e-03,1.305712073258994679e-03,4.876681412951415148e-04,3.118899264730760814e-04,8.356557268857566001e+00,3.121076104288905917e+00,9.980477647138434882e-01,8.356557268857566001e+00,3.742704341358094666e+01
2.394999999999999929e+01,1.102268502969009321e-03,1.467095084162594936e-03,1.656084478513939568e-03,1.102268502969009321e-03,3.648265811935856150e-04,1.889893943513446320e-04,7.054518419001659879e+00,2.334890119638947770e+00,6.047660619243028224e-01,7.054518419001659879e+00,2.998252380169473241e+01
2.396000000000000085e+01,9.010051077060910862e-04,1.155469965340340764e-03,1.229846279213658855e-03,9.010051077060910862e-04,2.544648576342496780e-04,7.437631387331809091e-05,5.766432689318983229e+00,1.628575088859197884e+00,2.380042043946178909e-01,5.766432689318983229e+00,2.289903594771839579e+01
2.396999999999999886e+01,7.040300104700902015e-04,8.597116268006786167e-04,8.279377720743285674e-04,7.040300104700902015e-04,1.556816163305884152e-04,-3.177385472635004936e-05,4.505792067008576929e+00,9.963623445157658853e-01,-1.016763351243201580e-01,4.505792067008576929e+00,1.620143422920006770e+01
2.398000000000000043e+01,5.139724588404809280e-04,5.810802709337977356e-04,4.518993983080835824e-04,5.139724588404809280e-04,6.710781209331680760e-05,-1.291808726257141532e-04,3.289423736579077939e+00,4.294899973972275964e-01,-4.133787924022853111e-01,3.289423736579077939e+00,9.916604824722060840e+00
2.398999999999999844e+01,3.331367949635071217e-04,3.202386955784107124e-04,1.027044365595651207e-04,3.331367949635071217e-04,-1.289809938509640930e-05,-2.175342590188455918e-04,2.132075487766445399e+00,-8.254783606461701950e-02,-6.961096288603059179e-01,2.132075487766445399e+00,4.060254068524567828e+00
2.400000000000000000e+01,1.628499752038049017e-04,7.679174461475419113e-05,-2.197843460398699034e-04,1.628499752038049017e-04,-8.605823058905071054e-05,-2.965760906546241081e-04,1.042239841304351433e+00,-5.507726757699245024e-01,-9.490434900947971597e-01,1.042239841304351433e+00,-1.372728973681110354e+00
2.401000000000000156e+01,4.220476725901040439e-06,-1.497834620925265548e-04,-5.159642358432828865e-04,4.220476725901040439e-06,-1.540039388184275893e-04,-3.661807737507563046e-04,2.701105104576665902e-02,-9.856252084379365508e-01,-1.171778476002420133e+00,2.701105104576665902e-02,-6.391177900183769189e+00
2.401999999999999957e+01,-1.407346178235100147e-04,-3.588477836895269304e-04,-7.852692367631508661e-04,-1.407346178235100147e-04,-2.181131658660169156e-04,-4.264214530736239357e-04,-9.007015540704641499e-01,-1.395924261542508260e+00,-1.364548649835596539e+00,-9.007015540704641499e-01,-1.098352339634570640e+01
2.403000000000000114e+01,-2.697146301766580349e-04,-5.490728757935323719e-04,-1.026686801168561793e-03,-2.697146301766580349e-04,-2.793582456168743370e-04,-4.776139253750294206e-04,-1.726173633130611451e+00,-1.787892771947995785e+00,-1.528364561200094229e+00,-1.726173633130611451e+00,-1.512729289883610484e+01
2.403999999999999915e+01,-3.820141538772385526e-04,-7.202216707214231187e-04,-1.240552930583697141e-03,-3.820141538772385526e-04,-3.382075168441845661e-04,-5.203312598622740221e-04,-2.444890584814326751e+00,-2.164528107802781154e+00,-1.665060031559276954e+00,-2.444890584814326751e+00,-1.882343617252915280e+01
2.405000000000000071e+01,-4.790587589153284549e-04,-8.736825003868690671e-04,-1.429069079320702826e-03,-4.790587589153284549e-04,-3.946237414715406122e-04,-5.553865789338337591e-04,-3.065976057058102278e+00,-2.525591945417859918e+00,-1.777237052588267918e+00,-3.065976057058102278e+00,-2.210641516519268990e+01
2.405999999999999872e+01,-5.630064592664635196e-04,-1.011156264514563065e-03,-1.594942844544740366e-03,-5.630064592664635196e-04,-4.481498052480995453e-04,-5.837865800301773010e-04,-3.603241339305366608e+00,-2.868158753587837229e+00,-1.868117056096567419e+00,-3.603241339305366608e+00,-2.501855144696931177e+01
2.407000000000000028e+01,-6.354735097901300376e-04,-1.133507886489734228e-03,-1.740170264286577733e-03,-6.354735097901300376e-04,-4.980343766996041905e-04,-6.066623777968435053e-04,-4.067030462656831880e+00,-3.187420010877466847e+00,-1.941319608949899189e+00,-4.067030462656831880e+00,-2.758731024745259219e+01
2.407999999999999829e+01,-6.976537644180807107e-04,-1.241018211992775096e-03,-1.866204489895953444e-03,-6.976537644180807107e-04,-5.433644475746943854e-04,-6.251862779031783484e-04,-4.464984092275716243e+00,-3.477532464478044094e+00,-2.000596089290170632e+00,-4.464984092275716243e+00,-2.982933793813179335e+01
2.408999999999999986e+01,-7.507808577401446897e-04,-1.333979215043395311e-03,-1.974462991266465357e-03,-7.507808577401446897e-04,-5.831983573032506214e-04,-6.404837762230700463e-04,-4.804997489536925848e+00,-3.732469486740804143e+00,-2.049548083913824037e+00,-4.804997489536925848e+00,-3.176104518057466208e+01
2.410000000000000142e+01,-7.958856036259931302e-04,-1.412577726846678695e-03,-2.066127722241559161e-03,-7.958856036259931302e-04,-6.166921232206855645e-04,-6.535499953948804668e-04,-5.093667863206356117e+00,-3.946829588612387418e+00,-2.091359985263617549e+00,-5.093667863206356117e+00,-3.339557231124708636e+01
2.410999999999999943e+01,-8.335316960351125612e-04,-1.476734035255875639e-03,-2.141912872732505344e-03,-8.335316960351125612e-04,-6.432023392207630776e-04,-6.651788374766297047e-04,-5.334602854624720614e+00,-4.116494971012883752e+00,-2.128572279925215138e+00,-5.334602854624720614e+00,-3.473901031668846429e+01
2.412000000000000099e+01,-8.643825342414138222e-04,-1.526743051980185674e-03,-2.202654460639732158e-03,-8.643825342414138222e-04,-6.623605177387718521e-04,-6.759114086595464834e-04,-5.532048219145048407e+00,-4.239107313528140075e+00,-2.162916507710548775e+00,-5.532048219145048407e+00,-3.580221612115121133e+01
2.412999999999999901e+01,-8.899162280562352822e-04,-1.564047389119569949e-03,-2.250055762244003096e-03,-8.899162280562352822e-04,-6.741311610633346670e-04,-6.860083731244331472e-04,-5.695463859559906084e+00,-4.314439430805341757e+00,-2.195226793998186210e+00,-5.695463859559906084e+00,-3.661539025309030393e+01
2.414000000000000057e+01,-9.120984050722711570e-04,-1.590955909514125055e-03,-2.286405060173491658e-03,-9.120984050722711570e-04,-6.788575044418538977e-04,-6.954491506593666033e-04,-5.837429792462535794e+00,-4.344688028427865056e+00,-2.225437282109973047e+00,-5.837429792462535794e+00,-3.722266530900112258e+01
2.414999999999999858e+01,-9.323136441843953232e-04,-1.609588249560971402e-03,-2.313547050086068105e-03,-9.323136441843953232e-04,-6.772746053765760785e-04,-7.039588005250967031e-04,-5.966807322780129930e+00,-4.334557474410086542e+00,-2.252668161680309478e+00,-5.966807322780129930e+00,-3.766209887661158007e+01
2.416000000000000014e+01,-9.510590382190994103e-04,-1.621528334698350100e-03,-2.332588925444987159e-03,-9.510590382190994103e-04,-6.704692964792506897e-04,-7.110605907466370588e-04,-6.086777844602235810e+00,-4.291003497467204220e+00,-2.275393890389238560e+00,-6.086777844602235810e+00,-3.795952569737603710e+01
2.417000000000000171e+01,-9.689168773853565385e-04,-1.628715413747444055e-03,-2.344864681950794335e-03,-9.689168773853565385e-04,-6.597985363620875168e-04,-7.161492682033502796e-04,-6.201068015266281819e+00,-4.222710632717360468e+00,-2.291677658250721006e+00,-6.201068015266281819e+00,-3.814636891870308943e+01
2.417999999999999972e+01,-9.875500022916675232e-04,-1.634352482840960947e-03,-2.352930642455387973e-03,-9.875500022916675232e-04,-6.468024805492934241e-04,-7.185781596144270259e-04,-6.320320014666672037e+00,-4.139535875515478303e+00,-2.299450110766166677e+00,-6.320320014666672037e+00,-3.827791800284495594e+01
2.419000000000000128e+01,-1.009502354368431096e-03,-1.642637816474131320e-03,-2.360390698814807207e-03,-1.009502354368431096e-03,-6.331354621057002242e-04,-7.177528823406758868e-04,-6.460815067957959457e+00,-4.052066957476481157e+00,-2.296809223490162921e+00,-6.460815067957959457e+00,-3.842907374677380972e+01
2.419999999999999929e+01,-1.037257183199007593e-03,-1.657765079037800239e-03,-2.370989949750779320e-03,-1.037257183199007593e-03,-6.205078958387926467e-04,-7.132248707129790807e-04,-6.638445972473648204e+00,-3.971250533368273050e+00,-2.282319586281532864e+00,-6.638445972473648204e+00,-3.867604827637035925e+01
2.421000000000000085e+01,-1.072755917517426074e-03,-1.683379371266127038e-03,-2.388157640826730349e-03,-1.072755917517426074e-03,-6.106234537487009641e-04,-7.047782695606033109e-04,-6.865637872111526541e+00,-3.907990103991686226e+00,-2.255290462593930734e+00,-6.865637872111526541e+00,-3.908675531609142695e+01
2.421999999999999886e+01,-1.117631559617363090e-03,-1.722742989409359327e-03,-2.415246994740594382e-03,-1.117631559617363090e-03,-6.051114297919962370e-04,-6.925040053312350556e-04,-7.152841981551123496e+00,-3.872713150668775750e+00,-2.216012817059952233e+00,-7.152841981551123496e+00,-3.972470384783954955e+01
2.423000000000000043e+01,-1.173454643586946747e-03,-1.778921141777704742e-03,-2.455776668216155811e-03,-1.173454643586946747e-03,-6.054664981907579950e-04,-6.768555264384510696e-04,-7.510109718956458735e+00,-3.874985588420851279e+00,-2.165937684603043589e+00,-7.510109718956458735e+00,-4.065309897594106303e+01
2.423999999999999844e+01,-1.241527899969384254e-03,-1.854530462938721062e-03,-2.513212439116270600e-03,-1.241527899969384254e-03,-6.130025629693368078e-04,-6.586819761775495382e-04,-7.945778559804058894e+00,-3.923216403003755737e+00,-2.107782323768158328e+00,-7.945778559804058894e+00,-4.193033185972791443e+01
2.425000000000000000e+01,-1.322403728074237825e-03,-1.951218798178054039e-03,-2.590454858193297089e-03,-1.322403728074237825e-03,-6.288150701038162146e-04,-6.392360600152430499e-04,-8.463383859675122523e+00,-4.024416448664423385e+00,-2.045555392048777676e+00,-8.463383859675122523e+00,-4.360006710116496720e+01
2.426000000000000156e+01,-1.415505370408749958e-03,-2.069246640120311204e-03,-2.689401805710565224e-03,-1.415505370408749958e-03,-6.537412697115612455e-04,-6.201551655902540205e-04,-9.059234370616000120e+00,-4.183944126153991583e+00,-1.984496529888812866e+00,-9.059234370616000120e+00,-4.568302507997641726e+01
2.426999999999999957e+01,-1.519142413210697231e-03,-2.207456455993829503e-03,-2.810871764721469251e-03,-1.519142413210697231e-03,-6.883140427831322718e-04,-6.034153087276397480e-04,-9.722511444548462833e+00,-4.405209873812046872e+00,-1.930928987928447249e+00,-9.722511444548462833e+00,-4.817595091886687442e+01
2.428000000000000114e+01,-1.630952795760503681e-03,-2.363669720747468752e-03,-2.954928224449574706e-03,-1.630952795760503681e-03,-7.327169249869650708e-04,-5.912585037021059545e-04,-1.043809789286722278e+01,-4.689388319916576009e+00,-1.892027211846738943e+00,-1.043809789286722278e+01,-5.105854027389161587e+01
2.428999999999999915e+01,-1.748408615429796658e-03,-2.535164035498580978e-03,-3.121259586229720075e-03,-1.748408615429796658e-03,-7.867554200687843207e-04,-5.860955507311390970e-04,-1.118981513875069922e+01,-5.035234688440219486e+00,-1.875505762339645166e+00,-1.118981513875069922e+01,-5.430166676859170138e+01
2.430000000000000071e+01,-1.868958956878863462e-03,-2.718813662013465794e-03,-3.309201697174725832e-03,-1.868958956878863462e-03,-8.498547051346023312e-04,-5.903880351612600386e-04,-1.196133732402472560e+01,-5.439070112861454476e+00,-1.889241712516032123e+00,-1.196133732402472560e+01,-5.786894744820663306e+01
2.430999999999999872e+01,-1.989856881403248481e-03,-2.910938457575821051e-03,-3.517453614107670778e-03,-1.989856881403248481e-03,-9.210815761725725699e-04,-6.065151565318497272e-04,-1.273508404098079083e+01,-5.894922087504464336e+00,-1.940848500901919182e+00,-1.273508404098079083e+01,-6.171256388816152594e+01
2.432000000000000028e+01,-2.107991829688839799e-03,-3.107172750287927332e-03,-3.743805119102680632e-03,-2.107991829688839799e-03,-9.991809205990875332e-04,-6.366323688147533001e-04,-1.349114771000857438e+01,-6.394757891834160546e+00,-2.037223580207210727e+00,-1.349114771000857438e+01,-6.576938754614982940e+01
2.432999999999999829e+01,-2.219872249549148611e-03,-3.302489765287873903e-03,-3.985019247771624633e-03,-2.219872249549148611e-03,-1.082617515738725292e-03,-6.825294824837507303e-04,-1.420718239711455055e+01,-6.928752100727841423e+00,-2.184094343948002503e+00,-1.420718239711455055e+01,-6.996008652537118166e+01
2.433999999999999986e+01,-2.321802995443364003e-03,-3.491421809124229184e-03,-4.236917724998959939e-03,-2.321802995443364003e-03,-1.169618813680865180e-03,-7.454959158747307552e-04,-1.485953917083752884e+01,-7.485560407557537488e+00,-2.385586930799138194e+00,-1.485953917083752884e+01,-7.419205952758261446e+01
2.435000000000000142e+01,-2.410286620677882120e-03,-3.668507567627440815e-03,-4.494707987353470380e-03,-2.410286620677882120e-03,-1.258220946949558695e-03,-8.262004197260295647e-04,-1.542583437233844634e+01,-8.052614060477175428e+00,-2.643841343123294774e+00,-1.542583437233844634e+01,-7.836686932781674386e+01
2.435999999999999943e+01,-2.482440158666148183e-03,-3.828764493726790046e-03,-4.753356578130004187e-03,-2.482440158666148183e-03,-1.346324335060641864e-03,-9.245920844032141407e-04,-1.588761701546334848e+01,-8.616475744388107927e+00,-2.958694670090285417e+00,-1.588761701546334848e+01,-8.238836228982523835e+01
2.437000000000000099e+01,-2.536113447945879604e-03,-3.967875100528734690e-03,-5.007703940965785826e-03,-2.536113447945879604e-03,-1.431761652582855086e-03,-1.039828840437051136e-03,-1.623112606685362991e+01,-9.163274576530271887e+00,-3.327452289398563856e+00,-1.623112606685362991e+01,-8.616555879834740495e+01
2.437999999999999901e+01,-2.569772573738546805e-03,-4.082145432090863654e-03,-5.252384231283543231e-03,-2.569772573738546805e-03,-1.512372858352316850e-03,-1.170238799192679577e-03,-1.644654447192669977e+01,-9.679186293454828061e+00,-3.744764157416574868e+00,-1.644654447192669977e+01,-8.961148476839430543e+01
2.439000000000000057e+01,-2.582470726905571664e-03,-4.168549933591765219e-03,-5.481868397933129140e-03,-2.582470726905571664e-03,-1.586079206686193555e-03,-1.313318464341363921e-03,-1.652781265219566009e+01,-1.015090692279163953e+01,-4.202619085892364659e+00,-1.652781265219566009e+01,-9.264401598263899018e+01
2.439999999999999858e+01,-2.573976038200598889e-03,-4.224928205759000306e-03,-5.690698335705048072e-03,-2.573976038200598889e-03,-1.650952167558401417e-03,-1.465770129946047766e-03,-1.647344664448383256e+01,-1.056609387237376829e+01,-4.690464415827352518e+00,-1.647344664448383256e+01,-9.519001479805484678e+01
2.441000000000000014e+01,-2.544857281972805543e-03,-4.250133832409345135e-03,-5.873712715220044331e-03,-2.544857281972805543e-03,-1.705276550436539591e-03,-1.623578882810699196e-03,-1.628708660462595503e+01,-1.091376992279385405e+01,-5.195452424994237539e+00,-1.628708660462595503e+01,-9.718892685724213720e+01
2.442000000000000171e+01,-2.496434175110886361e-03,-4.244040451754664198e-03,-6.026168147366128998e-03,-2.496434175110886361e-03,-1.747606276643777837e-03,-1.782127695611464800e-03,-1.597717872070967360e+01,-1.118468017052017771e+01,-5.702808625956687472e+00,-1.597717872070967360e+01,-9.859400255155961190e+01
2.442999999999999972e+01,-2.430752215957953776e-03,-4.207562934974142139e-03,-6.143910132555363210e-03,-2.430752215957953776e-03,-1.776810719016188363e-03,-1.936347197581221070e-03,-1.555681418213090339e+01,-1.137158860170360519e+01,-6.196311032259907314e+00,-1.555681418213090339e+01,-9.937414144828323970e+01
2.444000000000000128e+01,-2.350647731847501851e-03,-4.142759950545516628e-03,-6.223654904978987920e-03,-2.350647731847501851e-03,-1.792112218698014778e-03,-2.080894954433471292e-03,-1.504414548382401229e+01,-1.146951819966729502e+01,-6.658863854187107911e+00,-1.504414548382401229e+01,-9.951758261303524478e+01
2.444999999999999929e+01,-2.259688932244987517e-03,-4.052805304934259736e-03,-6.263162926270017354e-03,-2.259688932244987517e-03,-1.793116372689272219e-03,-2.210357621335757618e-03,-1.446200916636792044e+01,-1.147594478521134143e+01,-7.073144388274424266e+00,-1.446200916636792044e+01,-9.903329501956105219e+01
2.446000000000000085e+01,-2.161862283975682884e-03,-3.941694768651083682e-03,-6.261162929672140290e-03,-2.161862283975682884e-03,-1.779832484675400797e-03,-2.319468161021056608e-03,-1.383591861744437068e+01,-1.139092790192256466e+01,-7.422298115267381036e+00,-1.383591861744437068e+01,-9.794743390390294735e+01
2.446999999999999886e+01,-2.061206246715420118e-03,-3.813883944305397448e-03,-6.217213276639851731e-03,-2.061206246715420118e-03,-1.752677697589977331e-03,-2.403329332334454282e-03,-1.319171997897868920e+01,-1.121713726457585558e+01,-7.690653863470253704e+00,-1.319171997897868920e+01,-9.629853332107438746e+01
2.448000000000000043e+01,-1.961528358607465047e-03,-3.673987844191863635e-03,-6.131621661376592675e-03,-1.961528358607465047e-03,-1.712459485584398589e-03,-2.457633817184729039e-03,-1.255378149508777597e+01,-1.095974070774015097e+01,-7.864428214991132648e+00,-1.255378149508777597e+01,-9.413385125345718052e+01
2.448999999999999844e+01,-1.866065022433364279e-03,-3.526398201905983718e-03,-6.005268948030766107e-03,-1.866065022433364279e-03,-1.660333179472619439e-03,-2.478870746124782389e-03,-1.194281614357353050e+01,-1.062613234862476475e+01,-7.932386387599303923e+00,-1.194281614357353050e+01,-9.150400463939280371e+01
2.450000000000000000e+01,-1.777088854990111931e-03,-3.374820208612246564e-03,-5.839328281821356582e-03,-1.777088854990111931e-03,-1.597731353622134634e-03,-2.464508073209110018e-03,-1.137336867193671708e+01,-1.022548066318166171e+01,-7.886425834269152446e+00,-1.137336867193671708e+01,-8.845582550816259015e+01
2.451000000000000156e+01,-1.695687507214180137e-03,-3.221952294599901914e-03,-5.635092601539749835e-03,-1.695687507214180137e-03,-1.526264787385721777e-03,-2.413140306939847921e-03,-1.085240004617075371e+01,-9.768094639268619872e+00,-7.722048982207513568e+00,-1.085240004617075371e+01,-8.502763100294066589e+01
2.451999999999999957e+01,-1.621758904368163527e-03,-3.069360289666608985e-03,-5.393951985752391300e-03,-1.621758904368163527e-03,-1.447601385298445459e-03,-2.324591696085782314e-03,-1.037925698795624641e+01,-9.264648865910050546e+00,-7.438693427474503572e+00,-1.037925698795624641e+01,-8.124779784402240068e+01
2.453000000000000114e+01,-1.553982822198528855e-03,-2.917316087999669710e-03,-5.117282365557408036e-03,-1.553982822198528855e-03,-1.363333265801140856e-03,-2.199966277557738326e-03,-9.945490062070584614e+00,-8.725332901127300644e+00,-7.039892088184762642e+00,-9.945490062070584614e+00,-7.713214515414794903e+01
2.453999999999999915e+01,-1.489709094478260587e-03,-2.764549728932083790e-03,-4.806187949316739760e-03,-1.489709094478260587e-03,-1.274840634453823203e-03,-2.041638220384655970e-03,-9.534138204660868254e+00,-8.158980060504468668e+00,-6.533242305230898772e+00,-9.534138204660868254e+00,-7.267908171118870087e+01
2.455000000000000071e+01,-1.425191327069307750e-03,-2.608354319808370986e-03,-4.461532878242135090e-03,-1.425191327069307750e-03,-1.183162992739063236e-03,-1.853178558433764105e-03,-9.121224493243570208e+00,-7.572243153530004989e+00,-5.930171386988044802e+00,-9.121224493243570208e+00,-6.787091710128486000e+01
2.455999999999999872e+01,-1.356377620253971855e-03,-2.445276207648313608e-03,-4.084493999061009940e-03,-1.356377620253971855e-03,-1.088898587394341753e-03,-1.639217791412696332e-03,-8.680816769625419482e+00,-6.968950959323787053e+00,-5.245496932520627986e+00,-8.680816769625419482e+00,-6.268579398440950712e+01
2.457000000000000028e+01,-1.279531634053851508e-03,-2.271687793948964397e-03,-3.676935864768077992e-03,-1.279531634053851508e-03,-9.921561598951128894e-04,-1.405248070819113595e-03,-8.189002457944649649e+00,-6.349799423328722270e+00,-4.496793826621163781e+00,-8.189002457944649649e+00,-5.710678712368360976e+01
2.457999999999999829e+01,-1.191053957002986049e-03,-2.083619346207080895e-03,-3.240992707744529914e-03,-1.191053957002986049e-03,-8.925653892040948459e-04,-1.157373361537449019e-03,-7.622745324819110380e+00,-5.712418490906206792e+00,-3.703594756919836861e+00,-7.622745324819110380e+00,-5.111627571793545854e+01
2.458999999999999986e+01,-1.087276320351031594e-03,-1.876610231175509201e-03,-2.778630417147858606e-03,-1.087276320351031594e-03,-7.893339108244776074e-04,-9.020201859723494045e-04,-6.958568450246602310e+00,-5.051737029276656799e+00,-2.886464595111517983e+00,-6.958568450246602310e+00,-4.469031022390433350e+01
2.460000000000000142e+01,-9.652920323160482478e-04,-1.646638662336779571e-03,-2.292263511761121440e-03,-9.652920323160482478e-04,-6.813466300207313229e-04,-6.456248494243418696e-04,-6.177869006822708897e+00,-4.360618432132680411e+00,-2.065999518157894066e+00,-6.177869006822708897e+00,-3.781346087133984923e+01
2.460999999999999943e+01,-8.242180205836301121e-04,-1.391539475765960279e-03,-1.785855207172078359e-03,-8.242180205836301121e-04,-5.673214551823301671e-04,-3.943157314061180793e-04,-5.274995331735232718e+00,-3.630857313166913070e+00,-1.261810340499577965e+00,-5.274995331735232718e+00,-3.050298895620517214e+01
2.462000000000000099e+01,-6.652636159047105096e-04,-1.111287930025538868e-03,-1.264899344923215308e-03,-6.652636159047105096e-04,-4.460243141208283585e-04,-1.536114148976764401e-04,-4.257687141790147400e+00,-2.854555610373301633e+00,-4.915565276725646360e-01,-4.257687141790147400e+00,-2.281139783950803945e+01
2.462999999999999901e+01,-4.904103823227575886e-04,-8.069169558974678127e-04,-7.350730987305658650e-04,-4.904103823227575886e-04,-3.165065735747102241e-04,7.184385716690194768e-05,-3.138626446865648401e+00,-2.025642070878145518e+00,2.299003429340862326e-01,-3.138626446865648401e+00,-1.480310452442912350e+01
2.464000000000000057e+01,-3.014970152903457754e-04,-4.798066741841084900e-04,-2.013188213389893874e-04,-3.014970152903457754e-04,-1.783096588937627147e-04,2.784878528451190756e-04,-1.929580897858212962e+00,-1.141181816920081360e+00,8.911611291043810557e-01,-1.929580897858212962e+00,-6.538804757021738467e+00
2.464999999999999858e+01,-1.009782503015688269e-04,-1.325906100136600035e-04,3.313854170683772971e-04,-1.009782503015688269e-04,-3.161235971209117664e-05,4.639760270820373006e-04,-6.462608019300405404e-01,-2.023191021573835235e-01,1.484723286662519293e+00,-6.462608019300405404e-01,1.908430147725283632e+00
2.466000000000000014e+01,1.068980907758136157e-04,2.295630150627380416e-04,8.567984819105089805e-04,1.068980907758136157e-04,1.226649242869244259e-04,6.272354668477709118e-04,6.841477809652071196e-01,7.850555154363163535e-01,2.007153493912866793e+00,6.841477809652071196e-01,1.042907037094317069e+01
2.467000000000000171e+01,3.164188081192452462e-04,5.992088927884336221e-04,1.367641561417406223e-03,3.164188081192452462e-04,2.827900846691883759e-04,7.684326686289726007e-04,2.025080371963169590e+00,1.809856541882805647e+00,2.458984539612712350e+00,2.025080371963169590e+00,1.888176436037606010e+01
2.467999999999999972e+01,5.219886114401628549e-04,9.681980503071078471e-04,1.857054373391111776e-03,5.219886114401628549e-04,4.462094388669449923e-04,8.888563230840039291e-04,3.340727113217042188e+00,2.855740408748447923e+00,2.844340233868812629e+00,3.340727113217042188e+00,2.712242326750290999e+01
2.469000000000000128e+01,7.192318644202818538e-04,1.328865595043460723e-03,2.319588478227046103e-03,7.192318644202818538e-04,6.096337306231788692e-04,9.907228831835853799e-04,4.603083932289804281e+00,3.901655875988344846e+00,3.170313226187473354e+00,4.603083932289804281e+00,3.502515910339686656e+01
2.469999999999999929e+01,9.050263517523308944e-04,1.674253699036416321e-03,2.751173485560089952e-03,9.050263517523308944e-04,7.692273472840854267e-04,1.076919786523673631e-03,5.792168651214917752e+00,4.923055022618147092e+00,3.446143316875755591e+00,5.792168651214917752e+00,4.248410097212645553e+01
2.471000000000000085e+01,1.077310165542704271e-03,1.998188884728370560e-03,3.148896280517826836e-03,1.077310165542704271e-03,9.208787191856662897e-04,1.150707395789456276e-03,6.894785059473306887e+00,5.893623802788264143e+00,3.682263666526260248e+00,6.894785059473306887e+00,4.941201758636348984e+01
2.471999999999999886e+01,1.235051717867933965e-03,2.295572028569000094e-03,3.510976932124762213e-03,1.235051717867933965e-03,1.060520310701066130e-03,1.215404903555762119e-03,7.904330994354777040e+00,6.787329988486822785e+00,3.889295691378438669e+00,7.904330994354777040e+00,5.574287002266011370e+01
2.473000000000000043e+01,1.377833953558845782e-03,2.562294761851522090e-03,3.836381855543705144e-03,1.377833953558845782e-03,1.184460808292676307e-03,1.274087093692183054e-03,8.818137302776612785e+00,7.580549173073128699e+00,4.077078699814985718e+00,8.818137302776612785e+00,6.142729552699417894e+01
2.473999999999999844e+01,1.505155435909402099e-03,2.794838905868159140e-03,4.124156546674447379e-03,1.505155435909402099e-03,1.289683469958757042e-03,1.329317640806288239e-03,9.632994789820173764e+00,8.253974207736044733e+00,4.253816450580122144e+00,9.632994789820173764e+00,6.642235634440902459e+01
2.475000000000000000e+01,1.616425687924598689e-03,2.990499029679571062e-03,4.373439659064093030e-03,1.616425687924598689e-03,1.374073341754972373e-03,1.382940629384521967e-03,1.034512440271743117e+01,8.794069387231823853e+00,4.425410014030470407e+00,1.034512440271743117e+01,7.069381141193917983e+01
2.476000000000000156e+01,1.711601840220472069e-03,3.148164083935430391e-03,4.584110119200448738e-03,1.711601840220472069e-03,1.436562243714958323e-03,1.435946035265018347e-03,1.095425177741102196e+01,9.193998359775733320e+00,4.595027312848058543e+00,1.095425177741102196e+01,7.422983235010444503e+01
2.476999999999999957e+01,1.791166954323369529e-03,3.268357996675402312e-03,4.756776082077889510e-03,1.791166954323369529e-03,1.477191042352032782e-03,1.488418085402487198e-03,1.146346850766956571e+01,9.454022671053010640e+00,4.762937873287959256e+00,1.146346850766956571e+01,7.704128715603161481e+01
2.478000000000000114e+01,1.855227216704070361e-03,3.352303230927699326e-03,4.891871305513189293e-03,1.855227216704070361e-03,1.497076014223628964e-03,1.539568074585489967e-03,1.187345418690605037e+01,9.581286491031224983e+00,4.926617838673568173e+00,1.187345418690605037e+01,7.914407554983253590e+01
2.478999999999999915e+01,1.903110780555413448e-03,3.401377449953289604e-03,4.989222913424219696e-03,1.903110780555413448e-03,1.498266669397876156e-03,1.587845463470930092e-03,1.217990899555464601e+01,9.588906684146406789e+00,5.081105483106976628e+00,1.217990899555464601e+01,8.054976348842407674e+01
2.480000000000000071e+01,1.934270508798920617e-03,3.417785684816294824e-03,5.048899487745642407e-03,1.934270508798920617e-03,1.483515176017374208e-03,1.631113802929347583e-03,1.237933125631309217e+01,9.494497126511195262e+00,5.219564169373912321e+00,1.237933125631309217e+01,8.128017765659458860e+01
2.480999999999999872e+01,1.949464059479484417e-03,3.405473469082056191e-03,5.072346244868044390e-03,1.949464059479484417e-03,1.456009409602571775e-03,1.666872775785988199e-03,1.247656998066869960e+01,9.318460221456458470e+00,5.333992882515162570e+00,1.247656998066869960e+01,8.138706925392096991e+01
