time_s,D1_m,D2_m,D3_m
1.391999999999999993e+01,-3.587399284662890625e-02,-7.270490411129639993e-03,8.002397871174541212e-04
1.392999999999999972e+01,-3.785685149696024765e-02,-7.117996458930814924e-03,9.220518898889658050e-04
1.393999999999999950e+01,-3.960104256927578920e-02,-6.755970379815661592e-03,8.948426125117271788e-04
1.394999999999999929e+01,-4.110434808836518905e-02,-6.210366384596048735e-03,7.192544353991685508e-04
1.396000000000000085e+01,-4.236596780649787980e-02,-5.513159360791982343e-03,4.109568404253737981e-04
1.397000000000000064e+01,-4.338592308164288674e-02,-4.700449841674205799e-03,-9.554373433095607185e-07
1.398000000000000043e+01,-4.416518712869255125e-02,-3.811168689680839109e-03,-4.775278438459716656e-04
1.399000000000000021e+01,-4.470599778946782177e-02,-2.885888736141217943e-03,-9.745257682164873425e-04
1.400000000000000000e+01,-4.501164578780277731e-02,-1.965091732126558136e-03,-1.446857694063216800e-03
1.400999999999999979e+01,-4.508582325385030593e-02,-1.087043697289161084e-03,-1.852485418080956642e-03
1.401999999999999957e+01,-4.493238261999524252e-02,-2.861964431783985564e-04,-2.156263212582068111e-03
1.402999999999999936e+01,-4.455604185977773968e-02,4.073042049261553521e-04,-2.333844843384835343e-03
1.403999999999999915e+01,-4.396321902632319145e-02,9.677997119989868767e-04,-2.374496270369566391e-03
1.405000000000000071e+01,-4.316157082630043412e-02,1.375388544239736785e-03,-2.281217874765855119e-03
1.406000000000000050e+01,-4.215823647452960482e-02,1.618228876999706130e-03,-2.068261616479687235e-03
1.407000000000000028e+01,-4.095858706285525341e-02,1.694014879872421213e-03,-1.758102250957657101e-03
1.408000000000000007e+01,-3.956655124405444868e-02,1.609534955054836352e-03,-1.379209123582015879e-03
1.408999999999999986e+01,-3.798540041207396772e-02,1.379451998483485851e-03,-9.637489856937869574e-04
1.409999999999999964e+01,-3.621752416563416704e-02,1.025806950030581964e-03,-5.440482940505382515e-04
1.410999999999999943e+01,-3.426338048300461153e-02,5.780784303077839701e-04,-1.483837466630806806e-04
1.411999999999999922e+01,-3.212084042971531661e-02,7.259604356252451272e-05,2.022965875969450075e-04
1.413000000000000078e+01,-2.978546181047119976e-02,-4.491843852086477903e-04,4.959226841833431045e-04
1.414000000000000057e+01,-2.725143685063403237e-02,-9.432154076490618195e-04,7.292751155666589305e-04
1.415000000000000036e+01,-2.451315079896031202e-02,-1.366042159158547707e-03,9.064964839068119897e-04
1.416000000000000014e+01,-2.156744568013463370e-02,-1.678613871934765732e-03,1.036242647164289541e-03
1.416999999999999993e+01,-1.841577276179841641e-02,-1.849784321735647606e-03,1.128574395137393969e-03
1.417999999999999972e+01,-1.506500588818742402e-02,-1.858178710919284422e-03,1.193073552738439661e-03
1.418999999999999950e+01,-1.152709980537763163e-02,-1.692564733181454919e-03,1.238148478807663553e-03
1.419999999999999929e+01,-7.819127000233530578e-03,-1.352244099186874268e-03,1.270087851557804778e-03
1.421000000000000085e+01,-3.964318953794915973e-03,-8.480707221215561583e-04,1.291362237320051089e-03
1.422000000000000064e+01,7.252102926730436547e-06,-2.027151134863296677e-04,1.299667220901834595e-03
1.423000000000000043e+01,4.059875522634669165e-03,5.513234394270856951e-04,1.289235245437599618e-03
1.424000000000000021e+01,8.154868994004008456e-03,1.375449583104620087e-03,1.253813967889069562e-03
1.425000000000000000e+01,1.225277987424994511e-02,2.228402945990131702e-03,1.189124601776986919e-03
1.425999999999999979e+01,1.631391305981750792e-02,3.068084369555845996e-03,1.093429082944310854e-03
1.426999999999999957e+01,2.029769673091180379e-02,3.852234145951428847e-03,9.667084758193277743e-04
1.427999999999999936e+01,2.416208823239021294e-02,4.539131227984467311e-03,8.097318416777207414e-04
1.428999999999999915e+01,2.786363286115878940e-02,5.088887721800232702e-03,6.236971257676647172e-04
1.430000000000000071e+01,3.135816832454429298e-02,5.465277550710268342e-03,4.104550403950264618e-04
1.431000000000000050e+01,3.460224050381850019e-02,5.638095868898167912e-03,1.733431585542650241e-04
1.432000000000000028e+01,3.755520815480305891e-02,5.585944811845453516e-03,-8.148316774514963135e-05
1.433000000000000007e+01,4.018135633408543433e-02,5.298682653565678011e-03,-3.440083191449330052e-04
1.433999999999999986e+01,4.245120914827955200e-02,4.778667490294728759e-03,-6.004564704536463886e-04
1.434999999999999964e+01,4.434222193844249843e-02,4.040952497460455206e-03,-8.343018263216559231e-04
1.435999999999999943e+01,4.583932598477329090e-02,3.112912280129371319e-03,-1.027597411537576255e-03
1.436999999999999922e+01,4.693488742649214868e-02,2.032895266268997577e-03,-1.162896087710745419e-03
1.438000000000000078e+01,4.762777409701975800e-02,8.476637145358065185e-04,-1.225848458948752134e-03
1.439000000000000057e+01,4.792271328681389775e-02,-3.901060855092117804e-04,-1.207069915021712330e-03
1.440000000000000036e+01,4.783095469861246840e-02,-1.623172004680877413e-03,-1.102149516245842916e-03
1.441000000000000014e+01,4.737085674488630826e-02,-2.791242458012549096e-03,-9.111879883564085857e-04
1.441999999999999993e+01,4.656646883899030753e-02,-3.834499803928551661e-03,-6.397778145645164347e-04
1.442999999999999972e+01,4.544476601275102001e-02,-4.698339585630146101e-03,-3.006651166238032071e-04
1.443999999999999950e+01,4.403385454138678684e-02,-5.336867431685494122e-03,8.629618341246853724e-05
1.444999999999999929e+01,4.236277634573253764e-02,-5.714431602203496989e-03,4.964218387102820344e-04
1.446000000000000085e+01,4.046158403638617368e-02,-5.806470358071847554e-03,9.031251937883439437e-04
1.447000000000000064e+01,3.836067219046025017e-02,-5.600654022682816612e-03,1.280207014062967373e-03
1.448000000000000043e+01,3.608933657637843073e-02,-5.098312317429637072e-03,1.603268450387213776e-03
1.449000000000000021e+01,3.367393027684243562e-02,-4.315740759787383383e-03,1.850480979444971141e-03
1.450000000000000000e+01,3.113645036387375706e-02,-3.284533339207620396e-03,2.003447901859811871e-03
1.450999999999999979e+01,2.849456215584140681e-02,-2.049960245016468896e-03,2.049029215500516692e-03
1.451999999999999957e+01,2.576291718413665013e-02,-6.676186113950317467e-04,1.981783279417933218e-03
1.452999999999999936e+01,2.295445188130421088e-02,8.002095821707969981e-04,1.805516597523879833e-03
1.453999999999999915e+01,2.008103970160337801e-02,2.287740484189550779e-03,1.533231021962018709e-03
1.455000000000000071e+01,1.715414395967633163e-02,3.728940000331752453e-03,1.186160294097537678e-03
1.456000000000000050e+01,1.418600680332750795e-02,5.061254200687878915e-03,7.925476105614318164e-04
1.457000000000000028e+01,1.119097170003972332e-02,6.229285306181978413e-03,3.859219572558695221e-04
1.458000000000000007e+01,8.186211281049831506e-03,7.187568565010893189e-03,2.375486692205381736e-06
1.458999999999999986e+01,5.191423467940058795e-03,7.901932092227455240e-03,-3.232669167919401121e-04
1.459999999999999964e+01,2.227596097098777893e-03,8.349503960225664045e-03,-5.618751816299023989e-04
1.460999999999999943e+01,-6.843294771774801602e-04,8.518195196116601364e-03,-6.937939585674882462e-04
1.461999999999999922e+01,-3.524106694374442433e-03,8.406456502760043317e-03,-7.108789643593549238e-04
1.463000000000000078e+01,-6.272415485513029021e-03,8.023045720266233291e-03,-6.169190145257251933e-04
1.464000000000000057e+01,-8.911330227266620746e-03,7.386171939310058089e-03,-4.270933773335642137e-04
1.465000000000000036e+01,-1.142460728898133868e-02,6.522466176111694006e-03,-1.661627074555945666e-04
1.466000000000000014e+01,-1.379703722927855432e-02,5.466565099359273032e-03,1.350999326965907662e-04
1.466999999999999993e+01,-1.601357902964940447e-02,4.260616079258971838e-03,4.441352463953815986e-04
1.467999999999999972e+01,-1.805956321641881412e-02,2.952461474639103602e-03,7.298070024894603124e-04
1.468999999999999950e+01,-1.992148688511719001e-02,1.593055826900365794e-03,9.647660274484149995e-04
1.469999999999999929e+01,-2.158694884996511729e-02,2.346496670081659266e-04,1.128153342341807691e-03
1.471000000000000085e+01,-2.304417103513025505e-02,-1.070639391646597931e-03,1.207939593894365431e-03
1.472000000000000064e+01,-2.428285893811879537e-02,-2.273545411222114600e-03,1.201006786787662270e-03
1.473000000000000043e+01,-2.529604653174198983e-02,-3.331203627604347860e-03,1.111380322962344938e-03
1.474000000000000021e+01,-2.608070793538455265e-02,-4.209214451613966894e-03,9.489715949458467706e-04
1.475000000000000000e+01,-2.663685937587788669e-02,-4.881894289758915984e-03,7.292062415027551151e-04
1.475999999999999979e+01,-2.696713284766792673e-02,-5.332675147184256365e-03,4.716539733774970859e-04
1.476999999999999957e+01,-2.707734758982095410e-02,-5.555155401197632396e-03,1.973304015404981813e-04
1.477999999999999936e+01,-2.697640910382335250e-02,-5.553113761790459853e-03,-7.341504562633056842e-05
1.478999999999999915e+01,-2.667499875833503203e-02,-5.338969377516970642e-03,-3.217177688440494708e-04
1.480000000000000071e+01,-2.618463157018615164e-02,-4.932313092484806073e-03,-5.311913596448302778e-04
1.481000000000000050e+01,-2.551796527234857434e-02,-4.359431479320689459e-03,-6.898347795484046242e-04
1.482000000000000028e+01,-2.468955882988910569e-02,-3.653043731079218346e-03,-7.918690781533499522e-04
1.483000000000000007e+01,-2.371655767642262200e-02,-2.851750470214897519e-03,-8.388313628471374874e-04
1.483999999999999986e+01,-2.261936962080209404e-02,-1.999288084508515743e-03,-8.399136445001368191e-04
1.484999999999999964e+01,-2.142158783975654790e-02,-1.142891071790063957e-03,-8.108342789163701120e-04
1.485999999999999943e+01,-2.014861681024034470e-02,-3.302968215191858458e-04,-7.708845395434058305e-04
1.486999999999999922e+01,-1.882623608898316772e-02,3.932708701673741174e-04,-7.396837582297268203e-04
1.488000000000000078e+01,-1.748022092600297339e-02,9.869325542540619608e-04,-7.350408848886652276e-04
1.489000000000000057e+01,-1.613608491505724718e-02,1.415668871869801100e-03,-7.711971383944322489e-04
1.490000000000000036e+01,-1.481805124815851159e-02,1.652353267641998909e-03,-8.567492885392927931e-04
1.491000000000000014e+01,-1.354825138249415861e-02,1.679243664911178602e-03,-9.934183954497784273e-04
1.491999999999999993e+01,-1.234682220029609950e-02,1.488229080735954148e-03,-1.176392297167024991e-03
1.492999999999999972e+01,-1.123177588890920432e-02,1.080948760461197030e-03,-1.395070083816424278e-03
1.493999999999999950e+01,-1.021808883721647167e-02,4.693312045736852721e-04,-1.633583651175761617e-03
1.494999999999999929e+01,-9.317260281337601605e-03,-3.246965583917179243e-04,-1.872242428964433726e-03
1.496000000000000085e+01,-8.538023236252679365e-03,-1.270977136941643312e-03,-2.090376677635080987e-03
1.497000000000000064e+01,-7.887367752696529399e-03,-2.333459572985483246e-03,-2.269447833350294545e-03
1.498000000000000043e+01,-7.371361951379532332e-03,-3.472508478319971323e-03,-2.395622151543826996e-03
1.499000000000000021e+01,-6.995679592042714640e-03,-4.647013728000147330e-03,-2.461490999900469486e-03
1.500000000000000000e+01,-6.764881152172316781e-03,-5.815286171088487367e-03,-2.465888066555799781e-03
1.500999999999999979e+01,-6.680302778626596300e-03,-6.934569663963306013e-03,-2.411744380944123422e-03
1.501999999999999957e+01,-6.738796823615606293e-03,-7.961401972124190068e-03,-2.304403179685169528e-03
1.502999999999999936e+01,-6.933717387813823421e-03,-8.854168231700928343e-03,-2.151879455853641064e-03
1.503999999999999915e+01,-7.256213742416592685e-03,-9.575823247674055544e-03,-1.965123334279172095e-03
1.505000000000000071e+01,-7.695018090013988968e-03,-1.009489928830933046e-02,-1.756530531843123214e-03
1.506000000000000050e+01,-8.235996860130769329e-03,-1.038603308008755229e-02,-1.538124684117007706e-03
1.507000000000000028e+01,-8.862939338853671051e-03,-1.043145099224692014e-02,-1.321015771959390545e-03
1.508000000000000007e+01,-9.558757288211629233e-03,-1.022253886942076778e-02,-1.115357953397817055e-03
1.508999999999999986e+01,-1.030627324993033458e-02,-9.760636544296857203e-03,-9.300124115484429202e-04
1.509999999999999964e+01,-1.108927610963770377e-02,-9.057714160934079994e-03,-7.726147162077439626e-04
1.510999999999999943e+01,-1.189366745193320106e-02,-8.136742920906344864e-03,-6.498635385490948409e-04
1.511999999999999922e+01,-1.270728814045322431e-02,-7.030368938878110187e-03,-5.666468451123583177e-04
1.513000000000000078e+01,-1.351872487699598557e-02,-5.778255917566483234e-03,-5.244157023164634215e-04
1.514000000000000057e+01,-1.431683436542489571e-02,-4.424919627108679469e-03,-5.206501089405466852e-04
1.515000000000000036e+01,-1.509092330394276767e-02,-3.018067482686485545e-03,-5.493682769883648101e-04
1.516000000000000014e+01,-1.583034311089596274e-02,-1.606277493064253194e-03,-6.014005993473247897e-04
1.516999999999999993e+01,-1.652417499320031971e-02,-2.367751831338971212e-04,-6.650521372863321115e-04
1.517999999999999972e+01,-1.716225822468169307e-02,1.045374991257909262e-03,-7.282740840189035969e-04
1.518999999999999950e+01,-1.773636240441774439e-02,2.197825570891069700e-03,-7.809334292246395944e-04
1.519999999999999929e+01,-1.823977468308544264e-02,3.182930367017596050e-03,-8.153003721305208734e-04
1.521000000000000085e+01,-1.866617796573523738e-02,3.970207031340950571e-03,-8.256037702396920716e-04
1.522000000000000064e+01,-1.900950658688089351e-02,4.537525913418402265e-03,-8.083432096754239373e-04
1.523000000000000043e+01,-1.926430578931556323e-02,4.871465459177710781e-03,-7.628477693510334924e-04
1.524000000000000021e+01,-1.942528059489889367e-02,4.968127394131615499e-03,-6.907600253514149845e-04
1.525000000000000000e+01,-1.948640207929387344e-02,4.834019172402889870e-03,-5.948841560545571399e-04
1.525999999999999979e+01,-1.944068633419715822e-02,4.485878669425548415e-03,-4.785997966184387655e-04
1.526999999999999957e+01,-1.928066237493036156e-02,3.949447845667294898e-03,-3.458961446331892649e-04
1.527999999999999936e+01,-1.899908610970820616e-02,3.257689434741597133e-03,-2.015810301781671688e-04
1.528999999999999915e+01,-1.858983218051172073e-02,2.448584201498293488e-03,-5.157858576390069545e-05
1.530000000000000071e+01,-1.804846962083919704e-02,1.563079031981378687e-03,9.718448677417538054e-05
1.531000000000000050e+01,-1.737189067214637422e-02,6.438808104538840116e-04,2.378802891414852154e-04
1.532000000000000028e+01,-1.655781432356787097e-02,-2.656752569556632831e-04,3.649403004415020932e-04
1.533000000000000007e+01,-1.560544321731499595e-02,-1.123899387307110680e-03,4.739339504551110492e-04
1.533999999999999986e+01,-1.451663312717399977e-02,-1.893437934218700647e-03,5.608312132335568131e-04
1.534999999999999964e+01,-1.329595991074627656e-02,-2.542690857296246373e-03,6.222865846612108277e-04
1.535999999999999943e+01,-1.195001064494569457e-02,-3.046240963747651100e-03,6.565691940076506241e-04
1.536999999999999922e+01,-1.048763765820640709e-02,-3.386002372047504285e-03,6.633615303724828098e-04
1.538000000000000078e+01,-8.921201676123957300e-03,-3.553067213753505378e-03,6.424582122729179329e-04
1.539000000000000057e+01,-7.266917268120202597e-03,-3.548322917684983147e-03,5.933344532408578714e-04
1.540000000000000036e+01,-5.543373430701488240e-03,-3.380920296007002696e-03,5.164869361098089464e-04
1.541000000000000014e+01,-3.769430967934296779e-03,-3.065851089416616118e-03,4.152126311336145357e-04
1.541999999999999993e+01,-1.962765447111328859e-03,-2.621974714443874727e-03,2.964323942677808688e-04
1.542999999999999972e+01,-1.389411068344446757e-04,-2.070441279022531330e-03,1.706318760705200291e-04
1.543999999999999950e+01,1.689393520986852588e-03,-1.433156168345318905e-03,5.135700746296965104e-05
1.544999999999999929e+01,3.513052736206699785e-03,-7.314719101417730676e-04,-4.579324332427956216e-05
1.546000000000000085e+01,5.326510049068506648e-03,1.475754840891866229e-05,-1.046445002173975423e-04
1.547000000000000064e+01,7.127567207631232103e-03,7.875558296347291926e-04,-1.104004180570750284e-04
1.548000000000000043e+01,8.916071924539675092e-03,1.570207763562926325e-03,-5.227271646549016361e-05
1.549000000000000021e+01,1.069231353093453782e-02,2.346293673609393688e-03,7.408821766653018526e-05
1.550000000000000000e+01,1.245649504672996857e-02,3.099783287836339451e-03,2.659243868122762849e-04
1.550999999999999979e+01,1.420874510526445519e-02,3.815641075380190195e-03,5.139467523599195245e-04
1.551999999999999957e+01,1.594737283336285921e-02,4.478647980092235331e-03,8.018472833263023698e-04
1.552999999999999936e+01,1.766552510219329339e-02,5.070647850683161241e-03,1.104964940819501461e-03
1.553999999999999915e+01,1.934977033378764213e-02,5.569792924375920051e-03,1.391621240015894750e-03
1.555000000000000071e+01,2.098234586750890793e-02,5.953498827066775086e-03,1.628558092181483802e-03
1.556000000000000050e+01,2.254416573745175040e-02,6.202108762324236302e-03,1.787027989750123716e-03
1.557000000000000028e+01,2.401586715137406930e-02,6.300457669151855213e-03,1.846319069742496629e-03
1.558000000000000007e+01,2.537828528366687167e-02,6.238680711308497266e-03,1.795796850516324147e-03
1.558999999999999986e+01,2.661398258421099339e-02,6.013854085359546589e-03,1.636881788393924984e-03
1.559999999999999964e+01,2.770842270569622359e-02,5.631018990747525474e-03,1.383434301829012314e-03
1.560999999999999943e+01,2.864997197137744353e-02,5.102761208834120064e-03,1.059794760466286701e-03
1.561999999999999922e+01,2.943058530207520035e-02,4.449212764104776979e-03,6.985428876948612158e-04
1.563000000000000078e+01,3.004739485555907655e-02,3.698693648301426724e-03,3.384302109925350454e-04
1.564000000000000057e+01,3.050235961560293987e-02,2.886171358663197541e-03,1.997215373611613401e-05
1.565000000000000036e+01,3.079925380356333606e-02,2.048906141347054798e-03,-2.214795151570642627e-04
1.566000000000000014e+01,3.094107444981331403e-02,1.222495342218582340e-03,-3.614780421933936195e-04
1.566999999999999993e+01,3.092942604580703123e-02,4.389799406960483326e-04,-3.890346120790738561e-04
1.567999999999999972e+01,3.076391514685796608e-02,-2.748848432520956250e-04,-3.077381092157438166e-04
1.568999999999999950e+01,3.044102354472347921e-02,-8.996620409454636740e-04,-1.359040267059312542e-04
1.569999999999999929e+01,2.995480838092440604e-02,-1.423181126353143151e-03,9.646613907545383850e-05
1.571000000000000085e+01,2.929953449634624049e-02,-1.838319448488226092e-03,3.536040518742582369e-04
1.572000000000000064e+01,2.847140744348508959e-02,-2.141501221506914455e-03,5.993820072522267886e-04
1.573000000000000043e+01,2.746900832586287797e-02,-2.332345270756250311e-03,8.013153876051276082e-04
1.574000000000000021e+01,2.629453103348838860e-02,-2.412387096967086048e-03,9.348311523222350202e-04
1.575000000000000000e+01,2.495524592794418073e-02,-2.383493680877879235e-03,9.868304001449069648e-04
1.575999999999999979e+01,2.346290203899012786e-02,-2.248282158202755468e-03,9.560351522151546962e-04
1.576999999999999957e+01,2.183212784879079438e-02,-2.011463566684059279e-03,8.512138966704561709e-04
1.577999999999999936e+01,2.008048077418608801e-02,-1.679447744002085128e-03,6.900748906653598721e-04
1.578999999999999915e+01,1.822915541087690230e-02,-1.259220405921729303e-03,4.979724818137505268e-04
1.580000000000000071e+01,1.630180999495047314e-02,-7.590454345649668777e-04,3.041322563392341626e-04
1.581000000000000050e+01,1.432259246859808252e-02,-1.898879876050439891e-04,1.368858897092657624e-04
1.582000000000000028e+01,1.231562642890124751e-02,4.347187501238002137e-04,2.057935297933868407e-05
1.583000000000000007e+01,1.030445889663785496e-02,1.098858241579173415e-03,-2.703829271034464838e-05
1.583999999999999986e+01,8.309611423760743243e-03,1.782620056178579101e-03,1.504180167692103511e-06
1.584999999999999964e+01,6.347026701045664632e-03,2.461511258375493737e-03,1.017075834249547308e-04
1.585999999999999943e+01,4.430088506410010708e-03,3.109531707984517813e-03,2.600531628558001873e-04
1.586999999999999922e+01,2.572064306068448138e-03,3.702662578543904851e-03,4.581311618507290760e-04
1.588000000000000078e+01,7.852599056606664272e-04,4.218988108268502575e-03,6.739458895486646678e-04
1.589000000000000057e+01,-9.205640614275326745e-04,4.637993604793897232e-03,8.828000237419590191e-04
1.590000000000000036e+01,-2.536571733071490281e-03,4.942955229216970670e-03,1.061457312896793570e-03
1.591000000000000014e+01,-4.052123002019323433e-03,5.124243251032809671e-03,1.193061716793145273e-03
1.591999999999999993e+01,-5.455201822312472255e-03,5.179215821922898699e-03,1.268224841705470167e-03
1.592999999999999972e+01,-6.734804454057189901e-03,5.109924844901567176e-03,1.283452139469098410e-03
1.593999999999999950e+01,-7.881172490897817712e-03,4.922789994016794554e-03,1.241093021639910537e-03
1.594999999999999929e+01,-8.884167119577129554e-03,4.629939201031163520e-03,1.150488671157229477e-03
1.596000000000000085e+01,-9.733344694502056235e-03,4.248646801965901693e-03,1.026761570970214851e-03
1.597000000000000064e+01,-1.042025056953627994e-02,3.798401736405510216e-03,8.869522620461586316e-04
1.598000000000000043e+01,-1.094016524749620058e-02,3.298455969883806564e-03,7.466175500695297314e-04
1.599000000000000021e+01,-1.129220195009456029e-02,2.767014409532003293e-03,6.182581776317447103e-04
1.600000000000000000e+01,-1.147918228773199545e-02,2.220670126178879520e-03,5.102992391727229418e-04
1.601000000000000156e+01,-1.150771325350354035e-02,1.673686344446046739e-03,4.262979026279573643e-04
1.601999999999999957e+01,-1.138736002007706069e-02,1.138243996038380184e-03,3.655074262498045454e-04
1.603000000000000114e+01,-1.112926472732927649e-02,6.252949719442627919e-04,3.243628493760395228e-04
1.603999999999999915e+01,-1.074600542504793900e-02,1.442211789980656241e-04,2.969941264894692041e-04
1.605000000000000071e+01,-1.025257605454525656e-02,-2.985567811715556159e-04,2.748609302641559439e-04
1.605999999999999872e+01,-9.666338316786182369e-03,-6.998442241287611536e-04,2.476296963999696701e-04
1.607000000000000028e+01,-9.005362416001803580e-03,-1.058237509049193273e-03,2.057239065774168921e-04
1.607999999999999829e+01,-8.287011826610558157e-03,-1.372881617072794613e-03,1.424691116193902655e-04
1.608999999999999986e+01,-7.527572740508916942e-03,-1.643245164045263693e-03,5.487551384979494779e-05
1.610000000000000142e+01,-6.741176688834441509e-03,-1.868179039675727524e-03,-5.528713120061029329e-05
1.610999999999999943e+01,-5.937299706483466395e-03,-2.043586580326299182e-03,-1.795390623154988067e-04
1.612000000000000099e+01,-5.119418820237228544e-03,-2.161336520360307174e-03,-3.025435614491126858e-04
1.612999999999999901e+01,-4.286723193652312164e-03,-2.211308441866513368e-03,-4.055268332027427689e-04
1.614000000000000057e+01,-3.436355869984179627e-03,-2.183980712730339453e-03,-4.703921173685165764e-04
1.614999999999999858e+01,-2.563125082976647120e-03,-2.070452802882366897e-03,-4.811715050129254309e-04
1.616000000000000014e+01,-1.658341557700588643e-03,-1.861561946090493349e-03,-4.243489881961602195e-04
1.617000000000000171e+01,-7.113333402102766994e-04,-1.549634441224917968e-03,-2.914652205776928589e-04
1.617999999999999972e+01,2.870633881933997876e-04,-1.132096489422376945e-03,-8.301103730087337697e-05
1.619000000000000128e+01,1.342754349287464876e-03,-6.131467499606762031e-04,1.903586434871031301e-04
1.619999999999999929e+01,2.458770344251408509e-03,-3.075899904830036520e-06,5.096799250878981816e-04
1.621000000000000085e+01,3.634587536693166358e-03,6.815622426868077474e-04,8.492445655092484540e-04
1.621999999999999886e+01,4.863753070669217179e-03,1.416313321935770784e-03,1.177110608525305325e-03
1.623000000000000043e+01,6.133305385734177592e-03,2.169221037829790338e-03,1.457872888668186161e-03
1.623999999999999844e+01,7.426396981464127890e-03,2.904608235432676756e-03,1.658689178985667733e-03
1.625000000000000000e+01,8.724502797304876933e-03,3.586509871621298886e-03,1.754401700432324388e-03
1.626000000000000156e+01,1.000651456140117836e-02,4.178983695170318709e-03,1.728702259665094261e-03
1.626999999999999957e+01,1.124757175519412906e-02,4.646127895816322059e-03,1.574094007639468542e-03
1.628000000000000114e+01,1.242113606745223232e-02,4.955261537454542543e-03,1.294061209430917266e-03
1.628999999999999915e+01,1.350253713483880527e-02,5.081381020059868962e-03,9.054802962325250119e-04
1.630000000000000071e+01,1.447035763514912740e-02,5.009154226820523338e-03,4.375714594385760395e-04
1.630999999999999872e+01,1.530636300701674127e-02,4.733112840950715570e-03,-7.169412798808185187e-05
1.632000000000000028e+01,1.599686136796475006e-02,4.258905659366016110e-03,-5.785117214197176699e-04
1.632999999999999829e+01,1.653453052125299777e-02,3.604616820199362144e-03,-1.036127450159318210e-03
1.633999999999999986e+01,1.691752265059200469e-02,2.798967300068980375e-03,-1.400452335241420942e-03
1.635000000000000142e+01,1.714666585674256422e-02,1.877305971731501807e-03,-1.636979371477471608e-03
1.635999999999999943e+01,1.722470627003658966e-02,8.794392399004467105e-04,-1.724511620617288866e-03
1.637000000000000099e+01,1.715788004293731031e-02,-1.503574510555794400e-04,-1.655173100272526844e-03
1.637999999999999901e+01,1.695597322227648113e-02,-1.164949851986794458e-03,-1.434514102023298245e-03
1.639000000000000057e+01,1.662984181924850521e-02,-2.118512176777616329e-03,-1.082695776902222948e-03
1.639999999999999858e+01,1.618980567486590430e-02,-2.969716149029678204e-03,-6.333514945634303442e-04
1.641000000000000014e+01,1.564632903209632955e-02,-3.682450756248903650e-03,-1.289798462213587594e-04
1.642000000000000171e+01,1.501018959437008457e-02,-4.226830965980601061e-03,3.838676060187419460e-04
1.642999999999999972e+01,1.429075044938073018e-02,-4.581822870054277907e-03,8.577844439813920143e-04
1.644000000000000128e+01,1.349479451174418441e-02,-4.736956555599783694e-03,1.248177561759935498e-03
1.644999999999999929e+01,1.262746527443424360e-02,-4.691559901887442860e-03,1.518501952891021956e-03
1.646000000000000085e+01,1.169336905624912201e-02,-4.453484664251707199e-03,1.644634790288579222e-03
1.646999999999999886e+01,1.069619780835057328e-02,-4.038992682427147707e-03,1.616423289891502808e-03
1.648000000000000043e+01,9.638196080235340857e-03,-3.472492925133568477e-03,1.437625355429262078e-03
1.648999999999999844e+01,8.520882511679216814e-03,-2.784755111027825258e-03,1.125664473344143790e-03
1.650000000000000000e+01,7.346187426406009142e-03,-2.010507823588253071e-03,7.104407036720939090e-04
1.651000000000000156e+01,6.117092197793791084e-03,-1.186413659300207188e-03,2.314873545924947995e-04
1.651999999999999957e+01,4.838095467569672806e-03,-3.491687125205640498e-04,-2.658644246350128494e-04
1.653000000000000114e+01,3.515383526417305542e-03,4.660856187046536251e-04,-7.350083665271271108e-04
1.653999999999999915e+01,2.156242472315221276e-03,1.226527356487861408e-03,-1.133242102593962205e-03
1.655000000000000071e+01,7.687896193368845945e-04,1.902635260108360808e-03,-1.426037602812648113e-03
1.655999999999999872e+01,-6.368974603582577918e-04,2.470411016968920240e-03,-1.588980361750184749e-03
1.657000000000000028e+01,-2.047762804166237353e-03,2.913266179017090073e-03,-1.608710323517773509e-03
1.657999999999999829e+01,-3.448584089853165037e-03,3.221819007357425331e-03,-1.484457431425548722e-03
1.658999999999999986e+01,-4.823158836777700215e-03,3.393064800803944746e-03,-1.228617319223793440e-03
1.660000000000000142e+01,-6.153886466301772273e-03,3.430903802413496229e-03,-8.644604202485212585e-04
1.660999999999999943e+01,-7.421333326563999376e-03,3.346430828150981883e-03,-4.228274355933683100e-04
1.662000000000000099e+01,-8.605930110993705029e-03,3.155861996846330130e-03,5.975826685819541891e-05
1.662999999999999901e+01,-9.690138596765604864e-03,2.877832872148947119e-03,5.430004267245874946e-04
1.664000000000000057e+01,-1.065879330455625842e-02,2.532426385645667258e-03,9.867565844434752608e-04
1.664999999999999858e+01,-1.149912051407279805e-02,2.140463677626537348e-03,1.355079224310468773e-03
1.666000000000000014e+01,-1.220238879371263532e-02,1.721153071602532503e-03,1.618091498067259848e-03
1.667000000000000171e+01,-1.276526646111759630e-02,1.290090751729790859e-03,1.753424092870719967e-03
1.667999999999999972e+01,-1.318873145433342546e-02,8.598005945665053787e-04,1.749151292818212824e-03
1.669000000000000128e+01,-1.347646528082025764e-02,4.408660425466506545e-04,1.606045975243093702e-03
1.669999999999999929e+01,-1.363514722528553526e-02,4.123128416693818196e-05,1.336652450113662727e-03
1.671000000000000085e+01,-1.367504493462907110e-02,-3.347019736586495479e-04,9.629224001504644746e-04
1.671999999999999886e+01,-1.360855586278019239e-02,-6.848359782150910272e-04,5.149535928384153631e-04
1.673000000000000043e+01,-1.344798871976631005e-02,-1.007328792507184920e-03,2.969988441830628885e-05
